"serial","admin_level_0_code","admin_level_1_code","admin_level_2_code","district","admin_level_1_name","admin_level_2_name","event","location","year","month","day","deaths","injured","missing","affected","houses_destroyed","houses_damaged","others","sources","losses $loc","losses $usd","date","health","education","agriculture","industry","aqueduct","sewerage","energy","communication","cause","damaged roads","magnitude","damaged hospitals","damaged education centers","damage in crops Ha.","lost cattle","evacuated","relocated","latitude","longitude","comments","zero_shifts","one_shift","two_shifts","three_shifts","rainfall_2days","rainfall_3days","rainfall_4days","pcode","pcode_parent","Land area","Violent incidents last year","% persons with disability","% Access to safe drinking water","Nr. of educational facilities per 10,000 people","% Access to electricity","Average elevation","% employed","Drought exposure","Earthquake exposure","Flood exposure","Nr. of health facilities per 10,000 people","% Access improved sanitation","% Literacy","% having mosquito nets","% of orphans under 18","Population density","Population","Poverty incidence","% permanent roof type","% Subsistence farming","Travel time to nearest city","% permanent wall type","% with internet access","% with mobile access","# of displaced persons","# of displaced / local population","pcode_level2","Violent incidents last year (0-10)","Drought exposure (0-10)","Earthquake exposure (0-10)","Flood exposure (0-10)","Hazards exposure","% persons with disability (0-10)","% employed (0-10)","% Literacy (0-10)","% having mosquito nets (0-10)","% of orphans under 18 (0-10)","Poverty incidence (0-10)","% permanent roof type (0-10)","% Subsistence farming (0-10)","% permanent wall type (0-10)","Vulnerability","% Access to safe drinking water (0-10)","Nr. of educational facilities per 10,000 people (0-10)","% Access to electricity (0-10)","Nr. of health facilities per 10,000 people (0-10)","% Access improved sanitation (0-10)","Travel time to nearest city (0-10)","% with internet access (0-10)","% with mobile access (0-10)","Lack of Coping Capacity","Risk score"
2794,329,329625,NA,"AGAGO","LUKOLE",NA,"FLOOD","Lugira",2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2795,329,329625,3296255337,"AGAGO","LUKOLE","KITENY","FLOOD",NA,2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2796,329,329625,NA,"AGAGO","LUKOLE",NA,"FLOOD","Ladere Parish",2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,-1,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2797,329,329629,NA,"AGAGO","PATONGO",NA,"FLOOD","Patongo Town Council, Forest",2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2799,329,329629,NA,"AGAGO","PATONGO",NA,"FLOOD","Patongo Town Council, Akomo",2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Some houses made of mud and wattle collapse and people displaced.",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2801,329,329629,3296290889,"AGAGO","PATONGO","LUKWANGOLE","FLOOD","Aloi Parish",2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2802,329,329629,3296290935,"AGAGO","PATONGO","LUKEE","FLOOD",NA,2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
7108,329,329621,3296210658,"AGAGO","WOL","OGOLE","FLOOD",NA,2013,10,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-29,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School building and latrine collapse
- Houses made of mud and wattle cracked while others collapse",14.998766,6.32699448,7.5897143,8.93495751,21.32576048,28.91547478,37.85043229,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
7104,329,329627,3296270656,"AGAGO","PAIMOL","PACABOL","FLOOD",NA,2013,10,4,0,0,0,0,0,0,NA,"OPM",0,0,2013-10-04,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School building and latrine collapse
- Houses made of mud and wattle cracked while others collapse",3.9475312,5.0787561,9.9584835,2.13344665,9.0262873,18.9847708,21.11821745,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2786,329,NA,NA,"AGAGO",NA,NA,"FLOOD","Kotomor Sub-County, Odokomit Parish",2014,10,2,0,0,0,0,0,0,NA,NA,0,0,2014-10-02,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",0.16524289,3.92339415,0,0,4.08863704,4.08863704,4.08863704,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2790,329,329626,NA,"AGAGO","OMOT",NA,"FLOOD","Gere gere parish",2014,10,2,0,0,0,0,0,0,NA,"OPM",0,0,2014-10-02,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"- Crops started rotting due to water logging
- Some parts of School buildings and latrine collapse
- Houses made of mud and wattle cracked while others collapse",0.16524289,3.92339415,0,0,4.08863704,4.08863704,4.08863704,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
4377,329,329629,NA,"AGAGO","PATONGO",NA,"FLOOD",NA,2017,5,14,0,0,0,0,0,0,NA,"District Files",0,0,2017-05-14,0,-1,0,0,0,0,0,0,"Hail Storm",0,NA,0,4,0,0,0,0,0,0,NA,9.02984574,7.72182671,6.07348051,0,16.75167245,22.82515296,22.82515296,"21UGA001001","21UGA001",35259788,0,0.1936,0.7618,50949,0.0633,10924754,0.8585,0.0745,0,2e-04,11988,0.2121,0.5746,0.9637,0.1152,851679,3003001164,0.738,0.1593,0.9076,3121996,0.1367,0.061,0.185,NA,NA,NA,0,17056,0,0.6684,0.6174,7322,11934,89301,11929,69679,75198,92584,92779,8.78,75345,27064,81311,94121,63491,49634,89835,89714,84271,77783,6.11
2613,308,308560,3085602922,"ALEBTONG","ALOI","AWIEPEK","FLOOD",NA,2013,11,5,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-05,-1,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Many people were displaced as a result of their houses being damaged or destroyed. The elderly children and pregnant women were affected",0,0,0,3.35899359,0,0,3.35899359,"21UGA010001","21UGA010",15538247,0,0.1731,0.6691,36633,0.0411,10856764,0.7896,0.093,0,2e-04,0.7077,0.1358,0.643,0.9775,0.1079,154601,2402227099,0.6308,0.2381,0.923,1450599,0.1218,0.031,0.177,NA,NA,NA,0,24279,0,0.6684,0.825,6322,1952,72707,0.4514,62585,61063,83863,94375,89432,68837,38489,87652,96829,84654,71091,71991,98286,85426,8356,61814
3176,308,308563,3085632869,"ALEBTONG","OMORO","ALOLOLOLO","FLOOD",NA,2014,9,9,0,0,0,4115,46,0,NA,"RDC, ALEBTONG DISTRICT",0,0,2014-09-09,0,0,0,0,0,0,0,0,NA,-1,NA,0,0,0,0,0,0,0,0,"-EMERGENCY RESPONSE KITS SUCH AS TARPAULINS, BLANKETS AND OTHERS SHOULD BE PROVIDED.
-THE DISTRICT IS REQUESTING FOR AN URGENT SANITARY FACILITIES LIKE MOBILE TOILETS.
-PARISHES OF ALOLOLOLO AND OCOKOBER MOSTLY AFFECTED.",0,9.81477589,2.36377002,5.33603146,9.81477589,12.17854591,17.51457737,"21UGA010001","21UGA010",15538247,0,0.1731,0.6691,36633,0.0411,10856764,0.7896,0.093,0,2e-04,0.7077,0.1358,0.643,0.9775,0.1079,154601,2402227099,0.6308,0.2381,0.923,1450599,0.1218,0.031,0.177,NA,NA,NA,0,24279,0,0.6684,0.825,6322,1952,72707,0.4514,62585,61063,83863,94375,89432,68837,38489,87652,96829,84654,71091,71991,98286,85426,8356,61814
2056,315,NA,NA,"AMOLATAR",NA,NA,"FLOOD",NA,2007,7,0,0,0,0,0,0,0,NA,"Report from Min. of State for Disaster Preparedness, Relief and Refugees",0,0,2007-07-30,-1,-1,-1,-1,-1,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"The El-nino caused destruction of food crops in gardens and what had already been harvested by 98%. 
Roads and bridges collapsed.
A state of emergency was declared by His Excellency the President.
The figures of those affected(3,000,000) and relocated (300,000)captured in the Agago District data card are inclusive of Pader, Kitgum, Lamwo, Gulu, Amuru, Nwoya, Lira, Oyam, Apac, Otuke, Amolatar, Moroto, Abim, Kotido, Kaabong and Nakapiripirit.",17.7993206,7.723615,11.5043823,0.75699678,25.5229356,37.0273179,37.78431468,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
482,315,NA,NA,"AMOLATAR",NA,NA,"FLOOD",NA,2007,9,0,0,0,0,0,0,0,NA,"Report from Min. of State for Disaster Preparedness, Relief and Refugees",0,0,2007-09-28,0,-1,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Classrooms, Toilets and some staff houses were destroyed.",8.09194867,1.4739135,13.1337032,6.85855239,9.56586217,22.69956537,29.55811776,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
493,315,NA,NA,"AMOLATAR",NA,NA,"FLOOD","AMOLATAR TOWN COUNCIL",2010,11,11,0,0,0,0,0,0,NA,"Letter Ref: ADM/166/1 from CAO-Amolatar",0,0,2010-11-11,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"There was destruction of houses and road networks.",4.1900141,5.00033934,0.272255548,5.21107619,9.19035344,9.462608988,14.673685178,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
494,315,315644,NA,"AMOLATAR","AWELO",NA,"FLOOD",NA,2010,11,11,0,0,0,0,0,0,NA,"Letter Ref: ADM/166/1 from CAO-Amolatar",0,0,2010-11-11,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"There was destruction of houses and road networks.",4.1900141,5.00033934,0.272255548,5.21107619,9.19035344,9.462608988,14.673685178,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
495,315,NA,NA,"AMOLATAR",NA,NA,"FLOOD","AGIKDAK SUB-COUNTY",2010,11,11,0,0,0,0,0,0,NA,"Letter Ref: ADM/166/1 from CAO-Amolatar",0,0,2010-11-11,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"There was destruction of houses, crops. livestock, infrastructure and road networks.",4.1900141,5.00033934,0.272255548,5.21107619,9.19035344,9.462608988,14.673685178,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
497,315,315643,NA,"AMOLATAR","APUTI",NA,"FLOOD",NA,2010,11,11,0,0,0,0,0,0,NA,"Letter Ref: ADM/166/1 from CAO-Amolatar",0,0,2010-11-11,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"There was destruction of houses, crops. livestock, infrastructure and road networks.",4.1900141,5.00033934,0.272255548,5.21107619,9.19035344,9.462608988,14.673685178,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
1282,315,NA,NA,"AMOLATAR",NA,NA,"FLOOD","ETAM  SUB-COUNTY, AWIODYEK PARISH",2011,9,14,0,0,0,0,0,0,NA,"Article in the New Vision dated 19/9/11 pg 2 ""Floods Destroy crops in Western, Northern Regions""",0,0,2011-09-14,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Crops affected included: cotton, maize, simsim
A farmer lost over 2 acres of cotton.",14.7213829,3.78784731,0,2.09968594,18.50923021,18.50923021,20.60891615,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
2904,315,NA,NA,"AMOLATAR",NA,NA,"FLOOD","ABARIKORI",2015,6,23,0,0,0,0,0,0,NA,"CAO-AMOLATAR",0,0,2015-06-23,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"AFFECTED SHOULD BE GIVEN RELIEF",0,0.13878616,5.59505914,27.2894369,0.13878616,5.7338453,33.0232822,"21UGA010002","21UGA010",17563114,0,0.21,0.9742,67043,0.0985,10421116,0.8648,0.0722,0,0.0011,0.9578,0.0811,0.7346,0.9687,0.0913,713384,1252924817,0.6296,0.3326,0.8686,1340066,0.1595,0.042,0.26,NA,NA,NA,0,16036,0,27199,1149,8122,11241,50485,0.9242,46453,60905,73403,88739,85303,6331,0.0887,74181,89828,73876,86474,70145,95143,73449,76718,56398
2435,311,NA,NA,"AMUDAT",NA,NA,"FLOOD",NA,2013,5,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-05-06,-1,0,0,0,-1,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Detailed information not provided per sub-counies",30.40352792,3.8132894,3.1540266,13.194907,34.21681732,37.37084392,50.56575092,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
2588,311,NA,NA,"AMUDAT",NA,NA,"FLOOD",NA,2013,5,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-05-06,0,0,0,0,0,0,0,0,"Water Logging",-1,NA,0,0,0,0,0,0,0,0,"Extensive damaged to water sources and roads",30.40352792,3.8132894,3.1540266,13.194907,34.21681732,37.37084392,50.56575092,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
7117,311,NA,NA,"AMUDAT",NA,NA,"FLOOD",NA,2013,5,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-05-06,-1,0,0,0,-1,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Detailed information not provided per sub-counies",30.40352792,3.8132894,3.1540266,13.194907,34.21681732,37.37084392,50.56575092,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
2636,311,NA,NA,"AMUDAT",NA,NA,"FLOOD",NA,2013,5,3,0,0,0,0,0,0,NA,"PS OPM",0,0,2013-05-03,-1,0,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Poor harvest resulted into food shortage leading to stervation",13.194907,1.32023272,16.4118891,0.45659135,14.51513972,30.92702882,31.38362017,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
2712,311,311610,3116103330,"AMUDAT","KARITA","KARITA","FLOOD",NA,2015,4,7,0,0,0,48,0,0,NA,"Amudat DLG",0,0,2015-04-07,0,0,0,0,0,0,0,0,"Storm",0,NA,0,0,0,0,0,0,0,0,"Eight families affected and houses destroyed",12.0448913,3.863339,14.6025645,16.108222,15.9082303,30.5107948,46.6190168,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
5516,311,311610,NA,"AMUDAT","KARITA",NA,"FLOOD",NA,2018,5,21,0,0,0,0,10,0,NA,"District",0,0,2018-05-21,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,140,0,0,"1500 Acres of maize and beans were washed off.",40.43854842,12.61355571,18.1080119,1.58407961,53.05210413,71.16011603,72.74419564,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
5517,311,311611,NA,"AMUDAT","LOROO",NA,"FLOOD",NA,2018,5,21,2,0,1,0,60,0,NA,"district",0,0,2018-05-21,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Chepiukumong aged 65 years' body is still missing.
1050 acres of maize and beans were washed off.",40.43854842,12.61355571,18.1080119,1.58407961,53.05210413,71.16011603,72.74419564,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
5518,311,311611,NA,"AMUDAT","LOROO",NA,"FLOOD",NA,2018,5,21,2,0,1,0,60,0,NA,"district",0,0,2018-05-21,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,9500,0,0,"Lokudan aged 70 years' body is still missing .
1050 acres of maize and beans were washed off.",40.43854842,12.61355571,18.1080119,1.58407961,53.05210413,71.16011603,72.74419564,"21UGA008002","21UGA008",16654827,0,0.0928,0.5351,0.876,0.0151,12893739,0.7592,0.2111,0,2e-04,0.6813,0.033,0.8291,NA,0.0492,616894,1027426315,0.8572,0.22,0.7936,3000582,0.0408,0.075,0.228,NA,NA,NA,0,51101,0,0.6684,17325,24049,22867,27559,NA,0.5539,90915,85866,8097,98302,67395,55004,10,10,85792,10,88912,85714,78066,90218,67029
